Battery History (2% used, 5292 used of 256KB, 5 strings using 442):
                    0 (9) RESET:TIME: 2017-05-06-17-03-50
         +49m52s924ms (1) 096 wifi_signal_strength=3
         +49m55s940ms (1) 096 wifi_signal_strength=4
         +50m01s978ms (1) 096 wifi_signal_strength=3
         +50m04s996ms (1) 096 wifi_signal_strength=4
         +50m11s031ms (1) 096 wifi_signal_strength=3
         +50m14s050ms (1) 096 wifi_signal_strength=4
         +50m35s167ms (1) 096 wifi_signal_strength=3
         +50m38s186ms (1) 096 wifi_signal_strength=4
         +50m44s220ms (1) 096 wifi_signal_strength=3
         +50m47s237ms (1) 096 wifi_signal_strength=4
         +50m49s692ms (1) 096 wifi_suppl=group-handshake
         +50m49s698ms (1) 096 wifi_suppl=completed
         +50m53s271ms (1) 096 wifi_signal_strength=3
         +50m56s291ms (1) 096 wifi_signal_strength=4
         +51m02s327ms (1) 096 wifi_signal_strength=3
         +51m05s341ms (1) 096 wifi_signal_strength=4
         +51m08s355ms (1) 096 wifi_signal_strength=3
         +51m14s391ms (1) 096 wifi_signal_strength=4
         +51m38s518ms (1) 096 wifi_signal_strength=3
         +51m41s537ms (1) 096 wifi_signal_strength=4
         +51m44s554ms (1) 096 wifi_signal_strength=3
         +51m47s573ms (1) 096 wifi_signal_strength=4
         +51m50s590ms (1) 096 wifi_signal_strength=3
         +51m53s609ms (1) 096 wifi_signal_strength=4
         +52m02s664ms (1) 096 wifi_signal_strength=3
         +52m05s675ms (1) 096 wifi_signal_strength=4
         +52m29s813ms (1) 096 wifi_signal_strength=3
         +52m32s835ms (1) 096 wifi_signal_strength=4
         +52m38s871ms (1) 096 wifi_signal_strength=3
         +52m41s890ms (1) 096 wifi_signal_strength=4
         +52m44s908ms (1) 096 wifi_signal_strength=3
         +52m47s926ms (1) 096 wifi_signal_strength=4
         +52m50s945ms (1) 096 wifi_signal_strength=3
         +52m53s964ms (1) 096 wifi_signal_strength=4
         +52m56s983ms (1) 096 wifi_signal_strength=3
         +53m03s020ms (1) 096 wifi_signal_strength=4
         +53m06s038ms (1) 096 wifi_signal_strength=3
         +53m09s058ms (1) 096 wifi_signal_strength=4
         +53m21s122ms (1) 096 wifi_signal_strength=3
         +53m24s141ms (1) 096 wifi_signal_strength=4
         +53m39s228ms (1) 096 wifi_signal_strength=3
         +53m42s247ms (1) 096 wifi_signal_strength=4
         +53m54s319ms (1) 096 wifi_signal_strength=3
         +53m57s338ms (1) 096 wifi_signal_strength=4
         +54m15s439ms (1) 096 wifi_signal_strength=3
         +54m18s458ms (1) 096 wifi_signal_strength=4
         +54m21s477ms (1) 096 wifi_signal_strength=3
         +54m36s567ms (1) 096 wifi_signal_strength=4
         +55m06s738ms (1) 096 wifi_signal_strength=3
         +55m12s773ms (1) 096 wifi_signal_strength=4
         +55m42s942ms (1) 096 wifi_signal_strength=3
         +55m45s962ms (1) 096 wifi_signal_strength=4
         +56m01s753ms (2) 095
                 Details: cpu=460u+530s
                          /proc/stat=440 usr, 320 sys, 40 io, 0 irq, 10 sirq, 48890 idle (1,6% of 8m 17s 0ms)
         +56m55s359ms (1) 095 wifi_signal_strength=3
         +56m58s377ms (1) 095 wifi_signal_strength=4
         +57m13s456ms (1) 095 wifi_signal_strength=3
         +57m22s510ms (1) 095 wifi_signal_strength=4
         +57m25s528ms (1) 095 wifi_signal_strength=3
         +57m31s564ms (1) 095 wifi_signal_strength=4
         +57m31s802ms (2) 095 volt=4210
         +57m46s648ms (1) 095 wifi_signal_strength=3
         +57m49s667ms (1) 095 wifi_signal_strength=4
         +58m04s755ms (1) 095 wifi_signal_strength=3
         +58m07s774ms (1) 095 wifi_signal_strength=4
         +58m13s810ms (1) 095 wifi_signal_strength=3
         +58m16s829ms (1) 095 wifi_signal_strength=4
         +58m22s865ms (1) 095 wifi_signal_strength=3
         +58m31s908ms (1) 095 wifi_signal_strength=4
         +58m34s927ms (1) 095 wifi_signal_strength=3
         +58m40s960ms (1) 095 wifi_signal_strength=4
         +58m43s975ms (1) 095 wifi_signal_strength=3
         +58m50s012ms (1) 095 wifi_signal_strength=4
         +59m08s109ms (1) 095 wifi_signal_strength=3
         +59m11s127ms (1) 095 wifi_signal_strength=4
         +59m20s179ms (1) 095 wifi_signal_strength=3
         +59m23s198ms (1) 095 wifi_signal_strength=4
         +59m44s322ms (1) 095 wifi_signal_strength=3
         +59m47s341ms (1) 095 wifi_signal_strength=4
       +1h00m17s502ms (1) 095 wifi_signal_strength=3
       +1h00m20s521ms (1) 095 wifi_signal_strength=4
       +1h00m26s554ms (1) 095 wifi_signal_strength=3
       +1h00m35s600ms (1) 095 wifi_signal_strength=4
       +1h00m41s635ms (1) 095 wifi_signal_strength=3
       +1h00m44s654ms (1) 095 wifi_signal_strength=4
       +1h00m49s662ms (1) 095 wifi_suppl=group-handshake
       +1h00m49s668ms (1) 095 wifi_suppl=completed
       +1h01m08s787ms (1) 095 wifi_signal_strength=3
       +1h01m11s806ms (1) 095 wifi_signal_strength=4
       +1h01m35s946ms (1) 095 wifi_signal_strength=3
       +1h01m41s983ms (1) 095 wifi_signal_strength=4
       +1h01m48s011ms (1) 095 wifi_signal_strength=3
       +1h01m51s029ms (1) 095 wifi_signal_strength=4
       +1h01m54s048ms (1) 095 wifi_signal_strength=3
       +1h02m00s083ms (1) 095 wifi_signal_strength=4
       +1h02m03s102ms (1) 095 wifi_signal_strength=3
       +1h02m06s120ms (1) 095 wifi_signal_strength=4
       +1h02m09s139ms (1) 095 wifi_signal_strength=3
       +1h02m15s174ms (1) 095 wifi_signal_strength=4
       +1h02m18s190ms (1) 095 wifi_signal_strength=3
       +1h02m21s209ms (1) 095 wifi_signal_strength=4
       +1h02m36s299ms (1) 095 wifi_signal_strength=3
       +1h02m42s331ms (1) 095 wifi_signal_strength=4
       +1h02m54s400ms (1) 095 wifi_signal_strength=3
       +1h02m57s419ms (1) 095 wifi_signal_strength=4
       +1h03m03s454ms (1) 095 wifi_signal_strength=3
       +1h03m06s472ms (1) 095 wifi_signal_strength=4
       +1h03m24s571ms (1) 095 wifi_signal_strength=3
       +1h03m27s590ms (1) 095 wifi_signal_strength=4
       +1h03m30s609ms (1) 095 wifi_signal_strength=3
       +1h03m31s993ms (2) 094
                 Details: cpu=39870u+44820s
                          /proc/stat=34680 usr, 30090 sys, 360 io, 0 irq, 230 sirq, 5130970 idle (1,3% of 14h 26m 3s 300ms)
       +1h03m36s641ms (1) 094 wifi_signal_strength=4
       +1h03m39s660ms (1) 094 wifi_signal_strength=3
       +1h03m42s678ms (1) 094 wifi_signal_strength=4
       +1h03m45s698ms (1) 094 wifi_signal_strength=3
       +1h03m48s717ms (1) 094 wifi_signal_strength=4
       +1h04m09s831ms (1) 094 wifi_signal_strength=3
       +1h04m15s864ms (1) 094 wifi_signal_strength=4
       +1h04m18s883ms (1) 094 wifi_signal_strength=3
       +1h04m24s918ms (1) 094 wifi_signal_strength=4
       +1h04m40s007ms (1) 094 wifi_signal_strength=3
       +1h04m43s025ms (1) 094 wifi_signal_strength=4
       +1h04m46s044ms (1) 094 wifi_signal_strength=3
       +1h04m49s064ms (1) 094 wifi_signal_strength=4
       +1h04m55s094ms (1) 094 wifi_signal_strength=3
       +1h05m01s131ms (1) 094 wifi_signal_strength=4
       +1h05m04s149ms (1) 094 wifi_signal_strength=3
       +1h05m07s168ms (1) 094 wifi_signal_strength=4
       +1h05m19s239ms (1) 094 wifi_signal_strength=3
       +1h05m22s258ms (1) 094 wifi_signal_strength=4
       +1h05m28s293ms (1) 094 wifi_signal_strength=3
       +1h05m34s329ms (1) 094 wifi_signal_strength=4
       +1h05m37s348ms (1) 094 wifi_signal_strength=3
       +1h05m40s367ms (1) 094 wifi_signal_strength=4
       +1h05m58s464ms (1) 094 wifi_signal_strength=3
       +1h06m01s483ms (1) 094 wifi_signal_strength=4
       +1h06m04s502ms (1) 094 wifi_signal_strength=3
       +1h06m10s538ms (1) 094 wifi_signal_strength=4
       +1h06m28s639ms (1) 094 wifi_signal_strength=3
       +1h06m40s715ms (1) 094 wifi_signal_strength=4
       +1h07m07s873ms (1) 094 wifi_signal_strength=3
       +1h07m10s888ms (1) 094 wifi_signal_strength=4
       +1h07m16s919ms (1) 094 wifi_signal_strength=3
       +1h07m19s938ms (1) 094 wifi_signal_strength=4
       +1h07m50s113ms (1) 094 wifi_signal_strength=3
       +1h07m53s132ms (1) 094 wifi_signal_strength=4
       +1h08m08s217ms (1) 094 wifi_signal_strength=3
       +1h08m11s235ms (1) 094 wifi_signal_strength=4
       +1h08m26s322ms (1) 094 wifi_signal_strength=3
       +1h08m29s341ms (1) 094 wifi_signal_strength=4
       +1h08m52s860ms (2) 094 +sync=u0a9:"com.google.android.gms.fitness/com.google/bellagio.casino.sdcc@gmail.com"
       +1h08m52s954ms (2) 094 -sync=u0a9:"com.google.android.gms.fitness/com.google/bellagio.casino.sdcc@gmail.com"
       +1h09m08s567ms (1) 094 wifi_signal_strength=3
       +1h09m11s586ms (1) 094 wifi_signal_strength=4
       +1h09m14s604ms (1) 094 wifi_signal_strength=3
       +1h09m17s622ms (1) 094 wifi_signal_strength=4
       +1h09m32s703ms (1) 094 wifi_signal_strength=3
       +1h09m38s739ms (1) 094 wifi_signal_strength=4
       +1h09m56s844ms (1) 094 wifi_signal_strength=3
       +1h09m59s862ms (1) 094 wifi_signal_strength=4
       +1h10m05s899ms (1) 094 wifi_signal_strength=3
       +1h10m08s918ms (1) 094 wifi_signal_strength=4
       +1h10m11s935ms (1) 094 wifi_signal_strength=3
       +1h10m17s968ms (1) 094 wifi_signal_strength=4
       +1h10m30s039ms (1) 094 wifi_signal_strength=3
       +1h10m33s058ms (1) 094 wifi_signal_strength=4
       +1h10m45s127ms (1) 094 wifi_signal_strength=3
       +1h10m48s147ms (1) 094 wifi_signal_strength=4
       +1h10m49s728ms (1) 094 wifi_suppl=group-handshake
       +1h10m49s734ms (1) 094 wifi_suppl=completed
       +1h11m02s235ms (2) 093
                 Details: cpu=16290u+20630s
                          /proc/stat=13910 usr, 13600 sys, 160 io, 0 irq, 150 sirq, 2175200 idle (1,3% of 6h 7m 10s 200ms)
       +1h11m12s311ms (1) 093 wifi_signal_strength=3
       +1h11m15s330ms (1) 093 wifi_signal_strength=4
       +1h11m39s465ms (1) 093 wifi_signal_strength=3
       +1h11m42s484ms (1) 093 wifi_signal_strength=4
       +1h12m18s682ms (1) 093 wifi_signal_strength=3
       +1h12m21s700ms (1) 093 wifi_signal_strength=4
       +1h12m32s285ms (2) 093 volt=4183
       +1h12m36s788ms (1) 093 wifi_signal_strength=3
       +1h12m42s825ms (1) 093 wifi_signal_strength=4
       +1h12m48s860ms (1) 093 wifi_signal_strength=3
       +1h12m51s873ms (1) 093 wifi_signal_strength=4
       +1h12m57s909ms (1) 093 wifi_signal_strength=3
       +1h13m00s928ms (1) 093 wifi_signal_strength=4
       +1h13m06s965ms (1) 093 wifi_signal_strength=3
       +1h13m13s000ms (1) 093 wifi_signal_strength=4
       +1h13m43s176ms (1) 093 wifi_signal_strength=3
       +1h13m46s195ms (1) 093 wifi_signal_strength=4
       +1h13m49s211ms (1) 093 wifi_signal_strength=3
       +1h13m52s231ms (1) 093 wifi_signal_strength=4
       +1h13m55s250ms (1) 093 wifi_signal_strength=3
       +1h13m58s269ms (1) 093 wifi_signal_strength=4
       +1h14m10s340ms (1) 093 wifi_signal_strength=3
       +1h14m13s359ms (1) 093 wifi_signal_strength=4
       +1h14m49s567ms (1) 093 wifi_signal_strength=3
       +1h14m52s585ms (1) 093 wifi_signal_strength=4
       +1h15m28s786ms (1) 093 wifi_signal_strength=3
       +1h15m34s824ms (1) 093 wifi_signal_strength=4
       +1h15m43s878ms (1) 093 wifi_signal_strength=3
       +1h15m46s898ms (1) 093 wifi_signal_strength=4
       +1h15m52s934ms (1) 093 wifi_signal_strength=3
       +1h15m55s953ms (1) 093 wifi_signal_strength=4
       +1h17m02s323ms (1) 093 wifi_signal_strength=3
       +1h17m05s343ms (1) 093 wifi_signal_strength=4
       +1h17m08s355ms (1) 093 wifi_signal_strength=3
       +1h17m11s374ms (1) 093 wifi_signal_strength=4
       +1h17m17s410ms (1) 093 wifi_signal_strength=3
       +1h17m20s428ms (1) 093 wifi_signal_strength=4
       +1h17m29s476ms (1) 093 wifi_signal_strength=3
       +1h17m32s494ms (1) 093 wifi_signal_strength=4
       +1h17m41s548ms (1) 093 wifi_signal_strength=3
       +1h17m44s567ms (1) 093 wifi_signal_strength=4
       +1h17m50s603ms (1) 093 wifi_signal_strength=3
       +1h17m53s622ms (1) 093 wifi_signal_strength=4
       +1h18m05s693ms (1) 093 wifi_signal_strength=3
       +1h18m08s708ms (1) 093 wifi_signal_strength=4
       +1h18m11s727ms (1) 093 wifi_signal_strength=3
       +1h18m17s760ms (1) 093 wifi_signal_strength=4
       +1h18m29s809ms (2) 093 +tmpwhitelist=u0a9:"broadcast:u0a9:com.google.android.gms.gcm.HEARTBEAT_ALARM"
       +1h18m32s474ms (2) 092
                 Details: cpu=53800u+64520s
                          /proc/stat=47130 usr, 42760 sys, 690 io, 0 irq, 410 sirq, 7066880 idle (1,3% of 19h 52m 58s 700ms)
       +1h18m32s846ms (1) 092 wifi_signal_strength=3
       +1h18m38s881ms (2) 092 wifi_signal_strength=4 -tmpwhitelist=u0a9:"broadcast:u0a9:com.google.android.gms.gcm.HEARTBEAT_ALARM"
       +1h18m41s900ms (1) 092 wifi_signal_strength=3
       +1h18m50s949ms (1) 092 wifi_signal_strength=4
       +1h18m53s962ms (1) 092 wifi_signal_strength=3
       +1h18m56s980ms (1) 092 wifi_signal_strength=4
       +1h19m06s033ms (1) 092 wifi_signal_strength=3
       +1h19m09s049ms (1) 092 wifi_signal_strength=4
       +1h19m27s146ms (1) 092 wifi_signal_strength=3
       +1h19m36s199ms (1) 092 wifi_signal_strength=4
       +1h19m39s218ms (1) 092 wifi_signal_strength=3
       +1h19m48s272ms (1) 092 wifi_signal_strength=4
       +1h19m54s308ms (1) 092 wifi_signal_strength=3
       +1h20m00s343ms (1) 092 wifi_signal_strength=4
       +1h20m03s362ms (1) 092 wifi_signal_strength=3
       +1h20m09s395ms (1) 092 wifi_signal_strength=4
       +1h20m12s415ms (1) 092 wifi_signal_strength=3
       +1h20m24s482ms (1) 092 wifi_signal_strength=4
       +1h20m27s501ms (1) 092 wifi_signal_strength=3
       +1h20m30s519ms (1) 092 wifi_signal_strength=4
       +1h20m36s557ms (1) 092 wifi_signal_strength=3
       +1h20m39s576ms (1) 092 wifi_signal_strength=4
       +1h20m45s614ms (1) 092 wifi_signal_strength=3
       +1h20m50s411ms (1) 092 wifi_suppl=group-handshake
       +1h20m50s418ms (1) 092 wifi_suppl=completed
       +1h20m51s649ms (1) 092 wifi_signal_strength=4
       +1h20m57s685ms (1) 092 wifi_signal_strength=3
       +1h21m03s721ms (1) 092 wifi_signal_strength=4
       +1h21m06s740ms (1) 092 wifi_signal_strength=3
       +1h21m12s763ms (1) 092 wifi_signal_strength=4
       +1h21m15s782ms (1) 092 wifi_signal_strength=3
